timestamp_utc,exchange,symbol,oi,funding_rate,mark_price
2025-12-22T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,853039.9321999999,9.4651e-06,3028.05
2025-12-22T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,853037.5765999997,1.25e-05,3012.95
2025-12-22T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,855373.7605999999,1.25e-05,3009.95
2025-12-22T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,862886.2108,1.25e-05,3022.15
2025-12-22T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,863304.7294000002,1.25e-05,3039.35
2025-12-22T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,855823.1694,1.25e-05,3026.35
2025-12-22T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,861070.0470000001,1.25e-05,3026.75
2025-12-22T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,859714.0447999999,1.25e-05,3033.55
2025-12-22T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,868493.9134,1.25e-05,3028.85
2025-12-22T10:00:00+00:00,hyperliquid,ETH/USDC:USDC,870736.2048000001,1.25e-05,3037.95
2025-12-22T11:00:00+00:00,hyperliquid,ETH/USDC:USDC,869966.8656000001,1.25e-05,3039.75
2025-12-22T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,871616.0194000003,1.25e-05,3050.55
2025-12-22T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,870878.6718000001,6.9655e-06,3056.35
2025-12-22T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,880650.2745999999,1.25e-05,3058.85
2025-12-22T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,883581.0904,-1.28037e-05,3057.05
2025-12-22T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,877618.9171999999,1.00445e-05,3050.35
2025-12-22T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,880135.5703999997,1.25e-05,3040.25
2025-12-22T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,881913.3965999996,1.25e-05,3032.25
2025-12-22T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,874276.6133999999,3.2121e-06,3011.35
2025-12-22T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,877497.1537999995,2.3535e-06,2979.85
2025-12-22T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,880708.0135999997,1.25e-05,2978.55
2025-12-22T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,878094.194,2.0389e-06,2986.45
2025-12-22T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,874526.7114000003,1.25e-05,3008.35
2025-12-23T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,879065.0104000003,-3.391e-07,3005.15
2025-12-23T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,878206.0899999994,1.22972e-05,3023.55
